Id,SalePrice
1904,157790.2329069841
1905,203290.6390739889
1906,153337.977811797
1907,219453.72160189395
1908,104167.86170240724
1909,124882.42329231743
1910,111467.8371543517
1911,237277.3834230114
1912,303419.70342115435
1913,168943.96631259558
1914,55973.28640169103
1915,343314.12368718046
1916,69452.91991910763
1917,222934.0633767845
1918,132989.3707684006
1919,152597.0601062911
1920,151309.06220095215
1921,371528.5504187685
1922,341362.0818135992
1923,240271.00160148763
1924,218368.1812333339
1925,205694.41834925604
1926,372062.4908100342
1927,118148.00544252852
1928,163897.4669011293
1929,109569.29547556699
1930,132932.08619411918
1931,116120.77556979295
1932,113449.41861793766
1933,184250.29265444778
1934,181332.70009842992
1935,168571.713151132
1936,204955.12610774988
1937,178791.23009142565
1938,168482.65146272822
1939,277431.52556713694
1940,206010.5648096492
1941,164220.31645538536
1942,162590.1588001165
1943,248485.09280701148
1944,397186.2426144674
1945,417111.67262472084
1946,130162.31254035025
1947,162226.7309555537
1948,173799.66480929923
1949,237405.9365249027
1950,181318.2245233236
1951,238525.42976150702
1952,191242.09153532714
1953,172701.46503593255
1954,178401.17956200242
1955,125212.33342074463
1956,282353.7095382579
1957,154232.55221549916
1958,246685.51792403567
1959,134968.57723713608
1960,95064.56260538567
1961,126033.83198381093
1962,96918.20083271788
1963,105443.08474225824
1964,108803.58634082839
1965,135006.72210504732
1966,148633.08851775707
1967,312900.29182670475
1968,402035.99098997813
1969,395305.7387771648
1970,393860.5457751179
1971,452254.54397982644
1972,371390.91491521895
1973,306551.0504128571
1974,351478.899714027
1975,467137.8809821289
1976,281922.44539942435
1977,362400.1290797364
1978,338619.8282234033
1979,321327.69756705593
1980,187220.43561902293
1981,351101.7013810427
1982,219685.83404097077
1983,212506.54092406738
1984,175584.70869147003
1985,224628.08954585978
1986,203500.2814456654
1987,207729.98862407508
1988,169443.131228232
1989,188321.58457082725
1990,205643.0438618267
1991,235089.2494309058
1992,228481.77752662258
1993,169725.91566763323
1994,231051.0445161952
1995,183030.88583226094
1996,287682.2432187592
1997,327510.80139693187
1998,310476.21034047054
1999,325250.06495828275
2000,332470.70946265187
2001,311529.6502506134
2002,250968.80129761787
2003,238890.34046674892
2004,282004.2051141242
2005,237711.6768243622
2006,229576.4237696072
2007,243139.51054668927
2008,238682.04452601436
2009,206133.56997483177
2010,191041.9171798922
2011,126665.89456088352
2012,179210.96599439118
2013,182566.0220972636
2014,186753.94635926234
2015,218924.97371966526
2016,196541.8841285261
2017,200643.82345944474
2018,100191.8523771906
2019,127440.639054676
2020,76948.84474119451
2021,99646.20155113406
2022,220462.22156332387
2023,141890.12705542985
2024,305771.85497280216
2025,353311.4486301689
2026,176681.590807823
2027,155779.98308969906
2028,152446.2779846863
2029,173681.14752860792
2030,258202.77956386108
2031,232041.8746710657
2032,259131.5914350844
2033,251950.33602009577
2034,181645.0215736383
2035,241319.53898717312
2036,192504.20114013075
2037,211257.9121330243
2038,321383.4885565738
2039,236617.45627933438
2040,321347.56016837567
2041,303960.0800993873
2042,218800.4295136205
2043,175006.06943278457
2044,170652.06503525365
2045,203502.5924817907
2046,156170.4652713461
2047,132104.35867394338
2048,143374.8271608238
2049,132324.3476050839
2050,159048.4877337166
2051,112209.76375602378
2052,123182.72872589563
2053,141796.25086299138
2054,92389.45106517925
2055,174580.7075766318
2056,149079.87137157895
2057,99841.40843443829
2058,206016.71332462598
2059,127151.38483541575
2060,174284.53404753236
2061,164930.6111093196
2062,125458.01308426762
2063,123465.82240254717
2064,130751.12985882745
2065,129298.63664154493
2066,174426.7568897041
2067,124216.08897388447
2068,148837.17604797846
2069,88261.99171826226
2070,112152.72531656321
2071,100109.14994747087
2072,133182.33538296307
2073,124901.6470058895
2074,92991.0518733192
2075,164831.09360477043
2076,123659.87226896477
2077,154992.38407913136
2078,127151.96331303177
2079,135345.65948255284
2080,117387.31391336105
2081,132299.18177507393
2082,124370.74335580197
2083,156970.92347234715
2084,110322.95273205615
2085,114152.26638030354
2086,116579.70762503718
2087,107265.69302818464
2088,106335.49991136516
2089,76569.89520612085
2090,111742.74853420805
2091,102387.85029723484
2092,141077.29807312036
2093,160851.90359356598
2094,102485.64269189007
2095,168388.46697526978
2096,94468.41692533862
2097,88369.86845521966
2098,156571.138698245
2099,42272.37354905816
2100,43872.453063857276
2101,116802.99033787515
2102,119808.97315970453
2103,104574.9054887172
2104,166294.1737966268
2105,125547.5230319904
2106,56958.415015436825
2107,197767.72262367047
2108,116598.66044562159
2109,108601.43044683733
2110,109636.6836869464
2111,141945.91610192077
2112,147052.4524290554
2113,119436.83860302588
2114,122101.10910485213
2115,169519.00306502945
2116,125151.40999924898
2117,155257.12314976478
2118,132696.06605301576
2119,119588.08235347562
2120,124734.53867741761
2121,109372.12007058773
2122,125752.34057038656
2123,112119.954698766
2124,179873.2088558062
2125,125242.47780640353
2126,158369.42842681083
2127,166104.44109215098
2128,142152.61495027348
2129,49163.822518606205
2130,139138.84777948871
2131,127979.05575272394
2132,121419.34976364998
2133,137772.4946194563
2134,115849.01386433665
2135,102760.18409021688
2136,61874.708327079425
2137,105033.14533475746
2138,117055.16717266949
2139,138442.42970019818
2140,139675.49643002794
2141,174689.06845285656
2142,130162.3350932977
2143,155333.36172036303
2144,116945.70413667522
2145,139543.97297595761
2146,190080.5258264828
2147,155344.6209128091
2148,138985.3374361369
2149,143542.81925441814
2150,241111.97103980684
2151,129578.2257541361
2152,187275.87366409833
2153,177015.11679582635
2154,104714.4313958718
2155,133595.23113022617
2156,240995.39690795873
2157,222691.9946867692
2158,251982.67820779924
2159,231328.11731093028
2160,187782.63554460782
2161,225616.42886794894
2162,349626.54962486244
2163,352555.00997008104
2164,246610.03157573665
2165,214550.2631479347
2166,165289.32430836064
2167,224169.67736854916
2168,195471.0351949414
2169,194379.32895640936
2170,205823.2910654958
2171,159703.69143907132
2172,140379.41125459014
2173,201700.63332794956
2174,214259.7974925873
2175,260982.2834804667
2176,309447.1297560956
2177,242698.9303145451
2178,208867.9833523743
2179,132084.2571583254
2180,223308.30443251476
2181,196645.43780444132
2182,220945.4524915181
2183,195659.34835698694
2184,118991.1521987858
2185,120165.24002451077
2186,141531.0312423436
2187,155862.91953327134
2188,159941.9789885148
2189,314597.3233969388
2190,96460.46708529902
2191,59688.23093429941
2192,86141.28136676678
2193,122222.9643251127
2194,87974.90127378085
2195,93158.00266155851
2196,106489.98541707516
2197,110009.85380696855
2198,163890.2814779202
2199,173060.25548856822
2200,155351.7456982028
2201,153867.54812540085
2202,202887.01491741947
2203,150244.7402520607
2204,187186.79183120932
2205,126734.53493798315
2206,163769.85678062344
2207,221575.26899460156
2208,258785.93634078978
2209,256825.13185272168
2210,125214.89768108632
2211,139425.4834125656
2212,125310.70483792992
2213,102344.94827185979
2214,164711.26578926278
2215,108149.95238435164
2216,156293.12313664227
2217,92129.4575767258
2218,63692.810325128725
2219,65037.905814218626
2220,-941.7769314175239
2221,343368.49592850485
2222,305727.6492237621
2223,272025.33147545246
2224,195793.53242265666
2225,135282.71034031018
2226,171464.64430650102
2227,189608.17490100657
2228,284791.23280154984
2229,247765.81059988527
2230,167508.74428208865
2231,215618.3157879964
2232,181180.85450740665
2233,188563.22443405283
2234,251014.90491639546
2235,231693.55045998696
2236,243111.50810598064
2237,293602.8631614618
2238,203764.68790821108
2239,98271.6758831804
2240,151989.60684506025
2241,142698.43737288204
2242,124235.40097103722
2243,125370.25485425955
2244,112916.56403196242
2245,129524.53202692361
2246,135110.77871622535
2247,126937.16453783942
2248,128607.56669147307
2249,111142.28259708954
2250,122059.66869370313
2251,105480.15249415289
2252,185675.2289804499
2253,170633.45345543145
2254,195672.08071594784
2255,186788.7928895484
2256,171761.29909127566
2257,215208.3435039263
2258,151937.01181161957
2259,181307.0500299363
2260,134160.6319657482
2261,239434.16881441994
2262,247729.57684092657
2263,394788.5341190739
2264,440681.693602384
2265,183057.68358476006
2266,327866.9858335589
2267,373850.1429608887
2268,498979.253457404
2269,156014.8731525964
2270,185174.63690780505
2271,201952.49577028182
2272,192833.31702346116
2273,145363.053394132
2274,183445.97219385597
2275,153842.1357968753
2276,205660.0104608804
2277,179510.68931402313
2278,153143.66772688937
2279,148333.18850964122
2280,109141.11697347235
2281,137132.4189197573
2282,150720.00533919688
2283,115093.37311620801
2284,124235.35557798739
2285,150420.81008734216
2286,116452.25061615778
2287,392780.6334025382
2288,303091.58953351236
2289,336586.8859712485
2290,429898.66304552957
2291,365331.9307378597
2292,416409.2093946729
2293,444060.17144686263
2294,395441.72232368233
2295,455027.0390587801
2296,268705.7382634083
2297,394658.1183742559
2298,377373.3645675245
2299,349660.83998482616
2300,331042.6057384275
2301,351012.1490527324
2302,259386.76064852625
2303,257350.51012231086
2304,255487.48112088986
2305,213198.6730913929
2306,201839.59063657507
2307,213368.0298092913
2308,237522.0335356329
2309,310636.54784254346
2310,222778.1286014018
2311,208551.03482006397
2312,185676.6837254048
2313,167884.65075054864
2314,184849.15601388854
2315,184065.08027002186
2316,210744.1317709303
2317,192189.4586988903
2318,182362.20781398413
2319,185661.36544743873
2320,182430.05377335456
2321,235879.340945544
2322,204790.0951889482
2323,201484.07963221468
2324,193394.8147592235
2325,208802.97643393255
2326,185320.8404050953
2327,195987.160443198
2328,219620.38504493074
2329,194423.85650136875
2330,179104.08577121503
2331,329192.74396440526
2332,400189.70177822385
2333,324221.4789414848
2334,284607.40265646955
2335,315283.88907358155
2336,318297.62300234556
2337,195549.08026361995
2338,244736.67408981235
2339,218589.85945879185
2340,387532.2969700756
2341,206881.95757405466
2342,231143.22108347836
2343,223615.14590729342
2344,218278.58290859679
2345,216414.92322994996
2346,225135.38498082408
2347,208818.91738790862
2348,252546.84300280313
2349,205507.0354589643
2350,320427.1930909053
2351,287630.21256094717
2352,245801.7076875507
2353,253917.23613563413
2354,154665.2113996829
2355,141821.7732943527
2356,140768.02899246756
2357,188828.36578546272
2358,203977.29322578118
2359,121432.76577997115
2360,116531.86228416342
2361,144958.64450914395
2362,251288.9913580911
2363,147553.08087437833
2364,162197.14855802828
2365,202951.37479890644
2366,197237.6265896568
2367,216655.83398260595
2368,223606.30405470775
2369,204665.34497196804
2370,170703.08565601957
2371,161489.69239590946
2372,195671.92007222684
2373,295422.70235036034
2374,303285.03542957164
2375,228177.00458885776
2376,271152.5781067445
2377,314564.9016530586
2378,159809.94293153088
2379,214098.6704298398
2380,143467.82543054654
2381,164653.7719307333
2382,206038.40003598854
2383,187541.55965181394
2384,226137.72290894005
2385,165012.6949077464
2386,127798.22248689953
2387,126804.58228738524
2388,119555.11841246096
2389,119375.23765505716
2390,175522.86114362982
2391,151415.63872255554
2392,120716.37981799472
2393,184099.48100068083
2394,151762.9488008761
2395,217012.0787048787
2396,145065.98312549648
2397,202057.44452822296
2398,131273.03538991994
2399,68789.85937775928
2400,55132.688871346414
2401,139193.35967048397
2402,138609.27678679227
2403,144492.69736505533
2404,154193.94989350403
2405,149186.88936897664
2406,146465.36875821988
2407,120517.90800930897
2408,147099.56116002257
2409,108476.06523199793
2410,172912.51496081654
2411,118952.14170500619
2412,160367.00726423995
2413,128189.40669417102
2414,164742.2040065528
2415,134498.44645335473
2416,135755.21657304274
2417,143709.44079617265
2418,137351.49640959682
2419,121690.28526731848
2420,124806.81907107757
2421,151960.54901832453
2422,99562.38072633458
2423,114361.93789822678
2424,143106.7500914294
2425,210718.59064311726
2426,141688.16287965426
2427,126297.72914762032
2428,197300.19621254434
2429,107311.97535369935
2430,129269.65082510043
2431,100819.1268719752
2432,155670.75116350345
2433,156434.7433182124
2434,142166.50200763874
2435,157878.60884141695
2436,113316.16572326818
2437,104098.40793950466
2438,113218.00000676763
2439,88825.80746081
2440,125689.49620912055
2441,105073.44060548412
2442,99970.30010704976
2443,145229.8478606072
2444,113017.24027425726
2445,84737.37647322443
2446,132813.82102181396
2447,183530.4969774282
2448,130744.19373967836
2449,116296.37048955803
2450,155738.57870372053
2451,94933.25102785422
2452,209762.55678922188
2453,109144.27536474081
2454,126430.90992028016
2455,144408.1947318035
2456,142953.49461868784
2457,168577.93751280638
2458,150610.91331407265
2459,122285.4883881167
2460,150064.0901159806
2461,134752.01851201692
2462,136863.8811667661
2463,134599.9013584705
2464,185304.71864081244
2465,130843.93907375337
2466,110240.38090192882
2467,121248.60021970043
2468,98665.60766199767
2469,89098.5659057296
2470,219859.0314644627
2471,212145.46100085095
2472,179452.58234468295
2473,122374.43929123896
2474,90729.67022345937
2475,202861.34815160173
2476,124261.32426230679
2477,113178.0241518669
2478,138585.52480478532
2479,98305.71687018475
2480,157670.05256162747
2481,131779.95245106012
2482,113251.99818524765
2483,106179.9490876596
2484,127082.92526162969
2485,124324.23079871503
2486,151636.3380359938
2487,206593.2063044476
2488,169864.0547274351
2489,160122.84435702086
2490,141635.28029941837
2491,120016.08471110417
2492,190929.48970642668
2493,156209.62335437152
2494,157663.0319014921
2495,84864.98298385425
2496,226019.9696011388
2497,148593.5202851217
2498,118140.28526808578
2499,84719.66787166748
2500,114423.90459026978
2501,135005.3972969012
2502,137823.1895388642
2503,117368.58274595859
2504,193854.80549895996
2505,238800.40505105548
2506,244206.7702380411
2507,264890.5323351829
2508,244066.10578278886
2509,212429.65928959078
2510,209063.90162294684
2511,177661.16114851244
2512,215514.64336009638
2513,222701.58043100545
2514,340236.19317352644
2515,162510.11955534748
2516,177528.73881640745
2517,152578.7371275114
2518,157787.9243921368
2519,253529.0632219638
2520,234179.6527936299
2521,187830.35343141452
2522,216693.86920990061
2523,111436.809610634
2524,144296.75474785024
2525,154918.49215648783
2526,161947.76020999392
2527,135604.53071473096
2528,166933.92270878237
2529,161771.61846981733
2530,133477.77620598505
2531,255715.49342002234
2532,221543.40794001042
2533,191466.30182269105
2534,250239.5716985841
2535,260194.1795062035
2536,201438.03527893784
2537,258865.78729248542
2538,188701.5293909384
2539,189879.63253032957
2540,187169.5370468647
2541,178811.3724122243
2542,162744.75484169036
2543,112060.42712176504
2544,117120.08106817579
2545,133252.90308412886
2546,124805.47779918154
2547,142882.0677634768
2548,177678.20592045336
2549,149130.6523300837
2550,558848.0962136934
2551,133014.39726407616
2552,129119.43972216407
2553,80949.9184168026
2554,84421.6945577708
2555,97038.19561818603
2556,93826.65322928788
2557,97128.27877054294
2558,183560.0716531087
2559,156764.9481138077
2560,176971.87990046048
2561,163651.33837142272
2562,173064.06699237454
2563,161573.83362433413
2564,201792.21840041375
2565,179853.79842436878
2566,177550.10088080296
2567,152177.31911502662
2568,219415.1504735211
2569,243884.9904577757
2570,111729.7660007875
2571,188266.53416193946
2572,159596.19390796055
2573,224455.38981811499
2574,290434.3576879192
2575,136387.46618446388
2576,148130.53764552023
2577,160299.60917693755
2578,75178.70139400044
2579,42448.25385106972
2580,92148.64244247862
2581,112452.01041539689
2582,115735.43210390687
2583,281308.68613462045
2584,156365.04488808935
2585,174078.9128052435
2586,208718.13458750735
2587,200061.1791877614
2588,150954.02052410936
2589,140788.95481360785
2590,190833.26588189957
2591,250807.42665466035
2592,214254.54029988887
2593,271778.1413580689
2594,188826.44006621884
2595,222573.44236872235
2596,279315.06547908526
2597,202490.73472675146
2598,282418.86841283384
2599,409701.3378340405
2600,193378.67705697665
2601,132650.7680898155
2602,71349.41797945404
2603,98978.74963071267
2604,79534.83726834058
2605,68623.00930534012
2606,129153.90610197425
2607,201526.2238047545
2608,188258.8101516721
2609,161127.06403085392
2610,102277.86286892183
2611,139093.59102945047
2612,148314.75189763337
2613,120314.19211535848
2614,116136.72524598602
2615,164027.67199294345
2616,155520.70904412837
2617,192610.26862549107
2618,241827.7531599414
2619,202159.06911330885
2620,192187.67545032175
2621,177391.0246525419
2622,180582.69950104057
2623,230099.98190506775
2624,277871.8370925514
2625,280500.09456367453
2626,175547.01507893042
2627,189739.85517463984
2628,478378.5595944814
2629,511592.62606551155
2630,401186.02842076507
2631,462897.45824130316
2632,425958.03773463436
2633,314575.77162690484
2634,424048.33713422087
2635,135997.0973295652
2636,170712.79020248092
2637,192555.5401118343
2638,273980.54778269737
2639,196838.91056596942
2640,149610.458224057
2641,104722.87821032846
2642,151649.11062110704
2643,108371.10402796132
2644,109024.09884016536
2645,113362.99639224709
2646,98376.42881573783
2647,108112.4727030989
2648,143148.12381142122
2649,158674.80956952623
2650,138700.12909998256
2651,141838.78121951397
2652,384265.6649989446
2653,259764.7262139368
2654,281025.3260769907
2655,410339.7184112868
2656,342352.9776817644
2657,364281.9022462043
2658,347406.4639930505
2659,341197.60090286005
2660,366248.5084014109
2661,368574.26823408576
2662,392022.5289294243
2663,275312.4212887528
2664,306347.22783895617
2665,337643.9158834908
2666,299004.37071278936
2667,182530.28844531236
2668,186054.9127545156
2669,187619.53805165365
2670,268657.95009666274
2671,188404.0201292162
2672,198200.53937946953
2673,195095.7699690605
2674,193099.60214724694
2675,193713.310573121
2676,189041.9942793916
2677,203561.29675421625
2678,234699.4956340997
2679,287721.5962510131
2680,303190.41265070625
2681,417315.5959130877
2682,328013.2240671266
2683,501077.24227173824
2684,335604.6421557318
2685,361490.909060191
2686,246153.2041685323
2687,300711.38387621776
2688,209190.4705276598
2689,224276.54779846466
2690,368252.1419613612
2691,198611.74143791205
2692,155154.21696771053
2693,205231.75635764492
2694,132773.33659948187
2695,194484.99745850376
2696,184579.66620236536
2697,191173.19301982503
2698,196579.04110331472
2699,160651.5048902303
2700,145351.10948415025
2701,140108.00490416546
2702,95286.46465476858
2703,136261.25182451436
2704,144127.32761788124
2705,110140.03330408555
2706,85992.35129919258
2707,109534.58878501336
2708,140437.42399646767
2709,110960.39876422565
2710,132694.68528919766
2711,307490.850625318
2712,426454.1366579815
2713,160360.12493839284
2714,144430.86749795702
2715,172298.435734723
2716,131596.04467903852
2717,198507.27731946373
2718,220708.03836090927
2719,151743.77026845305
2720,179846.3287758449
2721,128077.61878893239
2722,153301.66824657127
2723,144101.8040453518
2724,122724.78540057794
2725,127208.73632340552
2726,135182.1339019204
2727,181176.31809626834
2728,191143.4969076041
2729,142516.35212890944
2730,144995.889122448
2731,139629.77422457433
2732,142769.51158300694
2733,149529.04429236776
2734,117539.72325132746
